"taskID","transcription","valid","comments","userID","inputBy","track","automatedTranscription","sort","sortTwo"
"91174","and chatted as Epstein modeled his head in clay. In his autobiography, Epstein recalled his sittings with Einstein. ","yes","","2008","Michael Adams; Hannah Smith; Mariah Ashbacher","  101-AlbertEinstein_Chunk_8.mp3","Uncharted as Epstein modelled his head and play in his autobiography Epstein recorder sittings with Einstein","8","AlbertEinstein"
,,,,,,,,,
"91175","he worked for 2-hours every morning and at the first sitting the professor was so surrounded with tobacco smoke from his pipe that I saw nothing at the second","yes",""," 677","Michael Adams; Mariah Ashbacher; Michael Norman","  101-AlbertEinstein_Chunk_9.mp3","for 2-hours every morning at the first sitting the professor was so surrounded with tobacco smoke from his pipe that I saw nothing at","9","AlbertEinstein"
"91175","I worked for two hours every morning, and at the first sitting the professor was so surrounded with tobacco smoke from his pipe that I saw nothing. At the second","no","","2010","Michael Adams; Mariah Ashbacher; Michael Norman","  101-AlbertEinstein_Chunk_9.mp3","for 2-hours every morning at the first sitting the professor was so surrounded with tobacco smoke from his pipe that I saw nothing at","9","AlbertEinstein"
"91175","I work for 2 hours every morning, and at the first sitting the professor was so surrounded with tobacco smoke from his pipe that I saw nothing. At the second","yes","","2008","Michael Adams; Mariah Ashbacher; Michael Norman","  101-AlbertEinstein_Chunk_9.mp3","for 2-hours every morning at the first sitting the professor was so surrounded with tobacco smoke from his pipe that I saw nothing at","9","AlbertEinstein"
,,,,,,,,,
"91176","Stanley Spencer likened his method of painting Patricia Preece, the woman in this painting, to an ant crawling over her body.","no","","2010","Michael Adams; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_0.mp3","Stanley Spencer likened his method of painting Patricia Preece the woman in this painting to an ant crawling over her body","0","Self_portraitwithPatriciaPreece"
"91176","","yes","","2008","Michael Adams; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_0.mp3","Stanley Spencer likened his method of painting Patricia Preece the woman in this painting to an ant crawling over her body","0","Self_portraitwithPatriciaPreece"
"91176","","yes",""," 677","Michael Adams; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_0.mp3","Stanley Spencer likened his method of painting Patricia Preece the woman in this painting to an ant crawling over her body","0","Self_portraitwithPatriciaPreece"
,,,,,,,,,
"91177","Look at the creases in her flesh here: the sharply protruding pelvic bone, the brilliantly observed range of skin tones; this is an almost","no","","2010","Denis Antoine; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_1.mp3","look at the creases in her flat hear the shot with a protruding pelvic bone the brilliantly observed range of skin tones this is no","1","Self_portraitwithPatriciaPreece"
"91177","Look at the creases in her flesh here, the sharply protruding pelvic bone, the brilliantly observed range of skin tones. This is an almost","no","","2008","Denis Antoine; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_1.mp3","look at the creases in her flat hear the shot with a protruding pelvic bone the brilliantly observed range of skin tones this is no","1","Self_portraitwithPatriciaPreece"
"91177","look at the creases in her flesh here, the sharply protruding pelvic bone, the brilliantly observed range of skin tones. This is no much","no",""," 580","Denis Antoine; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_1.mp3","look at the creases in her flat hear the shot with a protruding pelvic bone the brilliantly observed range of skin tones this is no","1","Self_portraitwithPatriciaPreece"
,,,,,,,,,
"91178","his love for Hilda and Patricia, are somehow sacramental. Here, he kneels before the prone figure of his second wife, like a communicant at an altar.","yes","","2010","Denis Antoine; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_10.mp3","is love Hilda and Patricia a son house mental here he kneels before the prone figure of his second wife like a communicant at on","10","Self_portraitwithPatriciaPreece"
"91178","is love for Hilda and Patricia, a somehow sacramental. Here he kneels before the prone figure of his second wife, like a communicant at an altar","no",""," 580","Denis Antoine; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_10.mp3","is love Hilda and Patricia a son house mental here he kneels before the prone figure of his second wife like a communicant at on","10","Self_portraitwithPatriciaPreece"
"91178","his love for Hilda and Patricia as somehow sacramental. Here he kneels before the prone figure of his second wife, like a communicant at an altar","no","","2008","Denis Antoine; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_10.mp3","is love Hilda and Patricia a son house mental here he kneels before the prone figure of his second wife like a communicant at on","10","Self_portraitwithPatriciaPreece"
,,,,,,,,,
"91179","unsettlingly forthright depiction of a naked body. But if this detail suggests a physical intimacy between the artist and his model, there seem to be at the same time","no","I think the first word has been split over two clips.","2011","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_2.mp3","certainly forthright depiction of a naked body details suggest a physical intimacy between the artist and his model there seems to be at the same time","2","Self_portraitwithPatriciaPreece"
"91179","unsettlingly forthright depiction of a naked body. But if this detail suggests a physical intimacy between the artist and his model, there seems to be at the same time","no","","2008","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_2.mp3","certainly forthright depiction of a naked body details suggest a physical intimacy between the artist and his model there seems to be at the same time","2","Self_portraitwithPatriciaPreece"
"91179","unsettlingly forthright depiction of a naked body. But if this detail suggests a physical intimacy between the artist and his model, there seems to be at the same time ","no","","2010","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_2.mp3","certainly forthright depiction of a naked body details suggest a physical intimacy between the artist and his model there seems to be at the same time","2","Self_portraitwithPatriciaPreece"
,,,,,,,,,
"91180","an emotional gulf between the couple who are shown. Preece's face wears a bored, disappointed expression. Her eyes are unfocused","yes","","2010","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_3.mp3","an emotional golf between the couple who had shown his face was a board disappointed expression eyes run","3","Self_portraitwithPatriciaPreece"
"91180","an emotional gulf between the couple who are shown. Peter’s face wears a bored, disappointed expression. Her eyes run","no","Not 100% sure about the person’s name.","2011","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_3.mp3","an emotional golf between the couple who had shown his face was a board disappointed expression eyes run","3","Self_portraitwithPatriciaPreece"
"91180","an emotional gulf between the couple who are shown. Preece's face wears a bored, disappointed expression. Her eyes are unfocused","no","","2008","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_3.mp3","an emotional golf between the couple who had shown his face was a board disappointed expression eyes run","3","Self_portraitwithPatriciaPreece"
,,,,,,,,,
"91181","vacant, while the man, Spencer himself, gazes at her, not much happier, one feels, than she. The sheets are crumpled, he’s ","no","Some indistinct text at the beginning and end of the clip.","2011","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_4.mp3","vacant while the man Spencer himself gave disaster not much happy one fields and she the sheets are crumpled","4","Self_portraitwithPatriciaPreece"
"91181","and vacant. While the man, Spencer himself, gazes at her. Not much happier one feels than she. The sheets are crumpled, he's","yes","","2010","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_4.mp3","vacant while the man Spencer himself gave disaster not much happy one fields and she the sheets are crumpled","4","Self_portraitwithPatriciaPreece"
"91181","and vacant. While the man, Spencer himself, gazes at her. Not much happier, one feels, than she. The sheets are crumpled. He's","no","","2008","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_4.mp3","vacant while the man Spencer himself gave disaster not much happy one fields and she the sheets are crumpled","4","Self_portraitwithPatriciaPreece"
,,,,,,,,,
"91182","flushed. But there's little sense of fulfillment. Spencer painted this canvas in 1937. In May of that year, he married Patricia Preece ","no","","2008","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_5.mp3","a little sense of fulfillment centre painted this canvas in 1937 in May of that year he married Patricia","5","Self_portraitwithPatriciaPreece"
"91182","flushed, but there's little sense of fulfilment. Spencer painted this canvas in 1937. In May of that year he married Patricia Preece","no","","2010","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_5.mp3","a little sense of fulfillment centre painted this canvas in 1937 in May of that year he married Patricia","5","Self_portraitwithPatriciaPreece"
"91182","but there’s little sense of fulfilment. Spencer painted this canvas in 1937. In May of that year he married Patricia Preece","no","Indistinct text at start of clip.","2011","Chris Gibbon; Mariah Ashbacher; Michael Norman","  102-Self_portraitwithPatriciaPreece_Chunk_5.mp3","a little sense of fulfillment centre painted this canvas in 1937 in May of that year he married Patricia","5","Self_portraitwithPatriciaPreece"
